State,IncRate,DivIndex,Black,Indians,Asian,Hawaiian,Races,Latino,White
IL,61386,0.218284,6.5,0.6,0.6,0.0,1.3,3.3,88.1
IL,61386,0.397937,2.6,0.6,1.4,0.1,2.1,20.3,74.8
IL,61386,0.409032,19.1,1.2,0.3,0.0,0.7,6.1,74.2
IL,61386,0.20039300000000002,0.8,0.4,0.9,0.0,1.1,8.5,89.0
IL,61386,0.043378,0.3,0.2,0.3,0.0,0.4,1.0,97.8
IL,61386,0.11875,1.1,0.4,0.6,0.0,1.2,3.3,93.8
IL,61386,0.374173,4.4,0.8,0.5,0.1,1.1,18.4,76.8
IL,61386,0.481917,12.8,0.4,9.6,0.1,2.7,5.6,69.9
IL,61386,0.093075,1.6,0.2,0.6,0.0,1.0,1.5,95.2
IL,61386,0.060740999999999996,0.5,0.2,0.3,0.0,0.8,1.4,96.9
IL,61386,0.072261,0.5,0.2,0.8,0.0,0.9,1.4,96.3
IL,61386,0.15667899999999998,3.7,0.4,0.5,0.1,1.1,3.0,91.7
IL,61386,0.163973,4.0,0.2,1.0,0.0,1.5,2.3,91.3
IL,61386,0.6849689999999999,24.6,0.8,6.9,0.1,1.8,24.7,43.4
IL,61386,0.158066,4.8,0.4,0.6,0.0,0.9,2.1,91.6
IL,61386,0.056913,0.5,0.2,0.6,0.0,1.0,0.9,97.1
IL,61386,0.09293,0.8,0.2,0.5,0.0,1.2,2.3,95.2
IL,61386,0.367977,7.1,0.4,2.8,0.1,1.7,10.6,78.4
IL,61386,0.16850199999999999,0.6,0.2,0.6,0.0,1.0,7.1,90.9
IL,61386,0.49229300000000004,5.1,0.4,11.0,0.1,1.8,13.9,68.8
IL,61386,0.053069000000000005,0.5,0.2,0.3,0.0,0.8,1.0,97.3
IL,61386,0.060726,0.7,0.2,0.4,0.0,1.0,1.2,96.9
IL,61386,0.066426,0.4,0.2,0.5,0.0,0.7,1.8,96.6
IL,61386,0.143706,4.6,0.2,0.3,0.0,1.0,1.7,92.4
IL,61386,0.100249,0.9,0.3,0.4,0.0,1.0,2.9,94.8
IL,61386,0.07412,0.5,0.3,0.5,0.0,1.1,1.6,96.2
IL,61386,0.145688,3.9,0.6,0.4,0.0,0.9,2.7,92.3
IL,61386,0.08165700000000001,0.7,0.3,0.1,0.0,1.4,1.8,95.8
IL,61386,0.058846,1.0,0.2,0.1,0.0,0.7,1.0,97.0
IL,61386,0.218989,1.5,0.4,0.8,0.0,1.2,8.9,87.9
IL,61386,0.064549,0.6,0.4,0.2,0.0,0.9,1.5,96.7
IL,61386,0.060744000000000006,0.4,0.3,0.3,0.1,0.8,1.4,96.9
IL,61386,0.085565,0.5,0.6,0.7,0.1,0.8,1.8,95.6
IL,61386,0.064611,0.4,0.3,0.3,0.1,1.1,1.2,96.7
IL,61386,0.16842000000000001,1.9,0.3,0.5,0.0,1.3,5.4,91.0
IL,61386,0.165969,1.0,0.3,0.6,0.0,1.1,6.2,91.1
IL,61386,0.411708,14.8,0.5,3.7,0.1,2.7,4.2,75.0
IL,61386,0.053029,0.2,0.2,0.4,0.0,0.7,1.3,97.3
IL,61386,0.241409,8.8,0.3,0.8,0.0,1.7,2.3,86.6
IL,61386,0.068426,0.6,0.3,0.4,0.0,1.2,1.2,96.5
IL,61386,0.098303,0.5,0.2,0.5,0.0,0.9,3.1,94.9
IL,61386,0.22794499999999998,8.4,0.3,0.3,0.0,0.9,3.2,87.4
IL,61386,0.556089,6.0,1.0,3.9,0.1,1.7,31.2,58.4
IL,61386,0.43683500000000003,15.4,0.4,1.0,0.0,1.8,9.5,72.8
IL,61386,0.43634399999999995,6.2,0.5,3.3,0.0,1.9,16.4,72.9
IL,61386,0.281435,7.9,0.4,0.8,0.0,2.4,5.2,84.2
IL,61386,0.231321,2.2,0.3,0.8,0.0,1.3,8.7,87.2
IL,61386,0.536693,7.4,0.9,7.0,0.1,2.0,20.7,64.0
IL,61386,0.25927,10.0,0.3,0.3,0.0,1.0,3.6,85.4
IL,61386,0.233404,5.2,0.3,0.9,0.0,1.3,5.7,87.2
IL,61386,0.211734,5.4,0.3,0.6,0.0,1.2,4.4,88.5
IL,61386,0.237089,8.0,0.4,0.7,0.0,1.4,3.3,86.9
IL,61386,0.37081,17.0,0.2,1.2,0.0,2.5,2.1,77.4
IL,61386,0.072285,1.0,0.3,0.4,0.0,1.0,1.1,96.3
IL,61386,0.250803,8.1,0.3,0.9,0.1,1.8,3.0,86.1
IL,61386,0.153249,4.0,0.3,0.6,0.0,1.6,1.7,91.9
IL,61386,0.098291,0.5,0.3,0.7,0.0,0.8,3.1,94.9
IL,61386,0.06464,0.5,0.3,0.4,0.0,1.1,1.0,96.7
IL,61386,0.198294,5.7,0.4,0.4,0.0,2.0,2.4,89.3
IL,61386,0.21760100000000002,5.5,0.3,2.1,0.0,1.8,2.6,88.2
IL,61386,0.300237,1.4,0.4,2.8,0.1,1.4,12.1,82.7
IL,61386,0.34064,7.7,0.3,5.2,0.0,2.2,4.7,80.5
IL,61386,0.07799600000000001,1.1,0.3,0.3,0.0,1.1,1.2,96.0
IL,61386,0.073982,0.4,0.1,0.3,0.0,0.8,2.2,96.2
IL,61386,0.064553,0.3,0.2,0.5,0.0,0.8,1.6,96.7
IL,61386,0.120584,3.3,0.2,0.4,0.0,0.7,1.7,93.7
IL,61386,0.195976,6.3,0.3,0.5,0.0,1.6,2.3,89.4
IL,61386,0.053062,0.4,0.2,0.2,0.0,0.8,1.1,97.3
IL,61386,0.215075,1.1,0.3,0.5,0.1,1.2,9.2,88.1
IL,61386,0.45234300000000005,18.0,0.4,3.6,0.0,2.8,4.4,71.5
IL,61386,0.24799000000000002,8.8,0.4,0.4,0.1,1.7,3.0,86.2
IL,61386,0.064624,0.5,0.2,0.4,0.0,1.1,1.1,96.7
IL,61386,0.08354400000000001,1.9,0.2,0.3,0.0,0.8,1.3,95.7
IL,61386,0.185116,6.7,0.7,0.3,0.0,0.9,1.6,90.0
IL,61386,0.490321,32.7,0.4,0.2,0.1,2.2,1.7,63.4
IL,61386,0.13603800000000002,0.8,0.2,0.3,0.0,1.0,5.1,92.8
IL,61386,0.249495,10.0,0.2,0.4,0.1,1.0,2.8,86.0
IL,61386,0.079862,0.6,0.2,1.1,0.0,1.0,1.4,95.9
IL,61386,0.42390600000000006,9.6,0.5,2.2,0.0,2.6,12.3,74.2
IL,61386,0.154973,4.1,0.4,0.5,0.1,1.8,1.6,91.8
IL,61386,0.316292,12.2,0.2,1.9,0.0,2.3,2.1,81.7
IL,61386,0.11490399999999999,3.3,0.1,0.3,0.0,0.6,1.9,94.0
IL,61386,0.05499,0.4,0.2,0.2,0.0,0.9,1.1,97.2
IL,61386,0.043387,0.4,0.2,0.3,0.0,0.6,0.8,97.8
IL,61386,0.513649,30.4,0.3,1.4,0.1,2.2,3.7,62.6
IL,61386,0.06844,0.6,0.3,0.5,0.0,1.2,1.1,96.5
IL,61386,0.280244,9.5,0.2,0.7,0.0,2.5,3.3,84.2
IL,61386,0.10796900000000001,1.3,0.3,0.8,0.0,1.3,2.2,94.4
IL,61386,0.156119,1.1,0.7,0.5,0.0,1.4,5.1,91.7
IL,61386,0.347296,13.4,0.3,0.8,0.0,2.1,4.7,79.5
IL,61386,0.07985700000000001,0.8,0.3,0.7,0.0,1.2,1.4,95.9
IL,61386,0.251369,2.2,0.5,1.5,0.1,1.4,9.0,86.0
IL,61386,0.072226,0.8,0.2,0.4,0.1,0.8,1.6,96.3
IL,61386,0.06652899999999999,0.5,0.2,0.6,0.0,0.9,1.3,96.6
IL,61386,0.058838,0.6,0.3,0.3,0.0,0.8,1.2,97.0
IL,61386,0.260087,1.6,0.4,0.5,0.0,1.6,11.6,85.2
IL,61386,0.522787,11.6,0.4,5.1,0.1,1.7,16.3,65.9
IL,61386,0.17111800000000002,4.2,0.4,0.9,0.0,1.6,2.2,90.9
IL,61386,0.460538,12.7,0.5,2.5,0.0,2.5,11.7,71.3
IL,61386,0.079833,0.6,0.2,0.6,0.0,1.1,1.7,95.9
IN,56094,0.11061700000000001,0.4,0.3,0.3,0.0,0.7,4.4,94.2
IN,56094,0.408551,12.2,0.5,3.2,0.1,2.7,6.9,75.5
IN,56094,0.270124,2.3,0.5,5.0,0.1,1.5,6.4,85.0
IN,56094,0.13756600000000002,0.9,0.2,0.2,0.0,1.0,5.4,92.7
IN,56094,0.074113,0.6,0.2,0.3,0.0,1.3,1.5,96.2
IN,56094,0.14287,1.4,0.2,2.2,0.0,1.4,2.5,92.5
IN,56094,0.076017,0.6,0.4,0.4,0.0,1.3,1.5,96.1
IN,56094,0.107126,0.5,0.3,0.2,0.0,1.0,4.0,94.4
IN,56094,0.30325599999999997,2.0,1.1,1.5,0.2,1.3,13.6,82.3
IN,56094,0.275753,7.3,0.4,1.0,0.1,2.2,5.1,84.6
IN,56094,0.06462999999999999,0.6,0.2,0.4,0.0,0.9,1.2,96.7
IN,56094,0.274929,0.6,0.4,0.3,0.0,0.8,14.5,83.9
IN,56094,0.070281,0.5,0.4,0.2,0.1,1.1,1.6,96.4
IN,56094,0.13277,0.8,0.4,0.7,0.2,0.9,4.6,93.0
IN,56094,0.090902,0.5,0.3,0.5,0.1,1.0,2.7,95.3
IN,56094,0.068452,0.7,0.2,0.5,0.1,1.0,1.2,96.5
IN,56094,0.085503,0.5,0.2,1.2,0.0,0.8,1.8,95.6
IN,56094,0.224858,7.1,0.3,1.1,0.1,2.1,2.0,87.7
IN,56094,0.151094,0.5,0.3,0.6,0.1,0.7,6.5,91.9
IN,56094,0.39126700000000003,6.1,0.6,1.1,0.1,2.2,14.9,76.3
IN,56094,0.07791000000000001,1.6,0.2,0.3,0.0,1.0,1.1,96.0
IN,56094,0.20727600000000002,5.3,0.3,1.1,0.0,2.0,2.9,88.8
IN,56094,0.08530399999999999,0.4,0.3,0.3,0.1,1.0,2.5,95.6
IN,56094,0.047222,0.3,0.2,0.2,0.0,0.8,1.1,97.6
IN,56094,0.143612,0.8,0.8,0.6,0.0,1.2,4.8,92.4
IN,56094,0.1098,2.1,0.3,0.4,0.0,1.7,1.4,94.3
IN,56094,0.256443,7.2,0.4,0.8,0.0,2.3,4.0,85.8
IN,56094,0.058834000000000004,0.3,0.4,0.4,0.0,0.9,1.2,97.0
IN,56094,0.266177,4.0,0.2,5.4,0.1,1.8,3.7,85.3
IN,56094,0.12278599999999999,2.2,0.3,0.9,0.0,1.2,2.0,93.6
IN,56094,0.076008,0.6,0.3,0.4,0.0,1.1,1.7,96.1
IN,56094,0.239477,5.8,0.3,2.4,0.1,1.6,3.4,86.9
IN,56094,0.113398,2.6,0.2,0.4,0.0,1.3,1.6,94.1
IN,56094,0.24846500000000002,7.2,0.4,1.0,0.0,2.5,2.9,86.3
IN,56094,0.083575,0.5,0.5,0.5,0.1,1.0,2.0,95.7
IN,56094,0.180297,1.0,0.3,1.4,0.1,1.2,6.2,90.3
IN,56094,0.150144,0.9,0.3,0.4,0.1,1.0,5.7,92.0
IN,56094,0.088917,0.4,0.2,0.5,0.0,0.9,2.9,95.4
IN,56094,0.122701,2.0,0.3,0.7,0.0,1.3,2.4,93.6
IN,56094,0.08914,0.9,0.2,0.3,0.0,1.1,2.3,95.4
IN,56094,0.166047,1.7,0.3,2.3,0.1,1.5,3.4,91.2
IN,56094,0.128129,2.9,0.3,0.8,0.0,1.2,1.8,93.3
IN,56094,0.201435,1.0,0.4,1.2,0.0,1.1,7.8,89.0
IN,56094,0.103473,0.4,0.3,0.4,0.0,0.7,3.9,94.6
IN,56094,0.333887,11.2,0.4,0.6,0.0,2.0,5.9,80.6
IN,56094,0.6024470000000001,25.5,0.5,1.5,0.1,1.7,17.8,54.8
IN,56094,0.076056,0.5,0.4,0.6,0.0,1.1,1.5,96.1
IN,56094,0.253268,8.5,0.4,0.5,0.0,1.7,3.6,85.9
IN,56094,0.5720810000000001,27.6,0.5,2.4,0.1,2.6,9.7,58.4
IN,56094,0.20963400000000001,0.8,0.4,0.6,0.1,1.2,9.3,88.4
IN,56094,0.049201,0.2,0.4,0.3,0.0,0.8,0.9,97.5
IN,56094,0.18678699999999998,4.6,0.9,0.4,0.0,1.8,2.6,90.0
IN,56094,0.267708,3.5,0.3,6.0,0.1,2.3,3.2,85.2
IN,56094,0.141849,1.1,0.4,0.6,0.0,1.2,4.7,92.5
IN,56094,0.072265,0.6,0.3,0.5,0.0,1.0,1.4,96.3
IN,56094,0.144511,0.7,0.4,0.3,0.1,1.1,5.8,92.3
IN,56094,0.21736799999999998,0.7,0.4,0.5,0.0,1.0,9.9,87.9
IN,56094,0.05881,0.5,0.2,0.4,0.0,0.7,1.4,97.0
IN,56094,0.081754,1.2,0.3,0.4,0.0,1.3,1.2,95.8
IN,56094,0.066513,0.5,0.4,0.5,0.0,1.1,1.2,96.6
IN,56094,0.098485,2.6,0.4,0.2,0.0,0.7,1.3,94.9
IN,56094,0.109643,2.9,0.3,0.5,0.0,0.8,1.3,94.3
IN,56094,0.056939,0.6,0.3,0.2,0.1,0.7,1.1,97.1
IN,56094,0.27408699999999997,3.6,0.4,1.4,0.0,1.5,9.2,84.6
IN,56094,0.066524,1.0,0.2,0.4,0.0,1.0,1.0,96.6
IN,56094,0.100371,0.8,0.4,0.4,0.0,1.0,2.7,94.8
IN,56094,0.147752,4.1,0.3,0.8,0.0,1.1,1.7,92.2
IN,56094,0.103878,0.6,0.4,0.3,0.0,1.1,3.2,94.6
IN,56094,0.072214,0.4,0.3,0.6,0.0,1.0,1.6,96.3
IN,56094,0.06842999999999999,1.0,0.2,0.4,0.0,0.9,1.2,96.5
IN,56094,0.070289,0.4,0.3,0.6,0.1,0.8,1.7,96.4
IN,56094,0.133173,1.2,0.3,0.7,0.2,1.1,4.0,93.0
IN,56094,0.090837,0.8,0.3,0.4,0.0,0.9,2.8,95.3
IN,56094,0.41740299999999997,13.1,0.5,2.2,0.1,2.6,7.9,74.7
IN,56094,0.101855,0.5,0.5,0.3,0.0,1.1,3.4,94.7
IN,56094,0.10756600000000001,0.8,0.3,0.6,0.0,1.0,3.3,94.4
IN,56094,0.147337,4.6,0.3,0.3,0.0,1.1,1.8,92.2
IN,56094,0.062601,0.5,0.3,0.2,0.0,0.9,1.6,96.8
IN,56094,0.364027,4.7,0.4,6.8,0.1,1.9,7.9,78.9
IN,56094,0.08341699999999999,0.4,0.2,0.5,0.0,0.8,2.5,95.7
IN,56094,0.074164,0.6,0.3,0.3,0.0,1.3,1.3,96.2
IN,56094,0.272611,9.3,0.3,1.3,0.1,2.4,2.4,84.7
IN,56094,0.054973,0.3,0.3,0.2,0.0,1.0,1.1,97.2
IN,56094,0.252152,7.1,0.4,1.9,0.0,2.2,2.5,86.1
IN,56094,0.09867100000000001,0.7,0.7,0.5,0.0,1.1,2.2,94.9
IN,56094,0.056927,0.3,0.2,0.5,0.1,0.7,1.2,97.1
IN,56094,0.122895,1.4,0.2,1.8,0.0,1.4,1.7,93.6
IN,56094,0.054953999999999996,0.4,0.2,0.3,0.0,0.8,1.3,97.2
IN,56094,0.20745999999999998,5.0,0.3,0.9,0.1,2.6,2.7,88.8
IN,56094,0.085357,0.5,0.3,0.4,0.0,0.9,2.4,95.6
IN,56094,0.180206,0.8,0.6,0.4,0.1,1.2,7.7,90.2
IN,56094,0.079802,0.4,0.4,0.4,0.1,1.2,1.8,95.9
KS,56810,0.165955,2.2,0.9,0.6,0.0,2.6,3.2,91.2
KS,56810,0.10437,0.6,0.7,0.7,0.0,1.6,1.8,94.6
KS,56810,0.210779,5.2,0.6,0.5,0.0,2.6,2.8,88.6
KS,56810,0.120558,0.6,0.8,0.5,0.0,1.8,3.2,93.7
KS,56810,0.300496,1.8,0.9,0.4,0.1,1.5,14.1,82.4
KS,56810,0.167877,3.2,0.9,0.6,0.1,2.4,2.2,91.1
KS,56810,0.286786,1.5,9.3,0.4,0.0,2.8,3.6,83.8
KS,56810,0.18523599999999998,1.9,1.0,0.9,0.1,2.2,4.4,90.1
KS,56810,0.142399,1.3,0.9,0.3,0.0,1.4,3.9,92.5
KS,56810,0.234079,0.9,4.9,0.2,0.1,4.7,2.9,87.2
KS,56810,0.20596199999999998,0.7,4.1,0.4,0.3,3.9,2.1,88.9
KS,56810,0.161554,0.3,0.3,0.7,0.0,0.7,6.9,91.3
KS,56810,0.24695999999999999,0.7,1.0,1.0,0.1,2.5,8.6,86.3
KS,56810,0.096653,0.6,0.5,0.4,0.1,1.2,2.5,95.0
KS,56810,0.116836,0.8,0.5,0.3,0.0,1.6,3.3,93.9
KS,56810,0.11353699999999999,0.8,0.9,0.6,0.0,1.5,2.4,94.1
KS,56810,0.132799,0.5,0.4,0.3,0.1,1.5,4.5,93.0
KS,56810,0.332519,2.9,2.4,1.7,0.2,3.3,10.1,80.9
KS,56810,0.221636,2.2,1.1,1.5,0.3,2.5,5.0,88.0
KS,56810,0.087411,0.8,0.4,0.4,0.0,1.2,1.8,95.5
KS,56810,0.156449,1.1,0.7,0.5,0.1,2.1,4.5,91.7
KS,56810,0.18553499999999998,3.5,1.5,0.3,0.0,2.3,2.6,90.1
KS,56810,0.34308,4.5,2.8,4.2,0.1,3.6,5.5,80.5
KS,56810,0.353978,1.7,1.7,0.4,0.0,1.2,20.0,77.8
KS,56810,0.147706,0.1,1.4,0.4,0.0,2.9,3.4,92.2
KS,56810,0.173897,1.0,0.4,1.4,0.1,1.5,5.4,90.7
KS,56810,0.245588,5.0,0.7,0.7,0.0,1.5,5.8,86.5
KS,56810,0.571327,3.1,1.4,4.0,0.1,1.5,47.9,44.3
KS,56810,0.5497449999999999,3.1,1.6,1.7,0.3,1.6,52.0,42.2
KS,56810,0.158545,1.4,0.9,0.5,0.0,2.4,3.9,91.6
KS,56810,0.595468,18.7,1.3,3.7,0.8,5.7,14.6,58.6
KS,56810,0.07585900000000001,0.5,0.1,0.4,0.0,0.7,2.3,96.1
KS,56810,0.20216099999999998,4.4,0.7,0.7,0.0,3.2,3.0,89.1
KS,56810,0.517834,0.8,2.3,0.5,0.0,1.4,46.6,51.4
KS,56810,0.284304,0.8,0.5,0.3,0.0,1.0,14.7,83.3
KS,56810,0.28962,0.5,0.7,0.3,0.0,0.8,15.7,82.8
KS,56810,0.145877,0.4,1.4,0.3,0.0,2.3,3.8,92.3
KS,56810,0.476376,0.6,2.0,0.4,0.3,1.5,32.3,64.7
KS,56810,0.172805,0.4,1.4,0.3,0.2,1.5,6.4,90.7
KS,56810,0.282706,1.9,0.9,0.9,0.0,2.3,11.1,83.9
KS,56810,0.44595200000000007,0.8,1.4,1.6,0.2,1.2,27.8,69.0
KS,56810,0.183119,1.1,0.2,0.5,0.0,1.3,6.9,90.1
KS,56810,0.27436,0.8,8.4,0.4,0.0,3.2,4.2,84.6
KS,56810,0.11158199999999999,0.7,1.0,0.2,0.1,1.8,2.4,94.2
KS,56810,0.08530800000000001,0.3,0.7,0.3,0.0,0.8,2.5,95.6
KS,56810,0.333362,4.9,0.4,4.6,0.0,2.3,7.4,81.0
KS,56810,0.460697,0.8,1.3,0.6,0.0,1.6,29.3,67.3
KS,56810,0.111502,0.3,0.7,0.6,0.0,1.6,2.8,94.2
KS,56810,0.16856600000000002,0.8,1.1,0.8,0.0,1.3,5.4,91.0
KS,56810,0.269689,4.5,2.3,0.5,0.1,4.1,4.3,85.1
KS,56810,0.166201,0.8,1.2,0.2,0.1,2.3,5.6,91.1
KS,56810,0.354433,9.8,0.9,1.3,0.2,2.8,6.7,79.4
KS,56810,0.092922,0.3,0.6,0.3,0.0,1.2,2.4,95.2
KS,56810,0.10798699999999999,0.7,0.8,0.3,0.1,1.5,2.3,94.4
KS,56810,0.165339,0.9,0.8,1.2,0.0,1.8,4.8,91.2
KS,56810,0.431593,2.8,1.3,2.6,0.1,2.4,20.5,72.4
KS,56810,0.1189,1.0,0.7,0.3,0.1,1.6,2.9,93.8
KS,56810,0.091061,0.3,0.5,0.4,0.0,1.4,2.2,95.3
KS,56810,0.147826,1.2,0.6,0.8,0.1,1.8,3.9,92.2
KS,56810,0.325889,0.9,1.0,0.4,0.0,1.7,16.0,80.5
KS,56810,0.129985,1.4,0.7,0.4,0.0,1.7,2.9,93.2
KS,56810,0.079743,0.3,0.4,0.3,0.1,1.0,2.1,95.9
KS,56810,0.34473400000000004,5.7,3.5,0.7,0.2,4.7,6.1,80.3
KS,56810,0.134941,0.7,0.6,0.3,0.0,1.8,4.0,92.9
KS,56810,0.41396000000000005,0.8,1.5,2.0,0.3,1.9,21.5,73.4
KS,56810,0.081676,0.7,0.7,0.3,0.1,1.4,1.6,95.8
KS,56810,0.17423699999999998,1.2,1.4,0.7,0.0,1.8,4.9,90.7
KS,56810,0.199684,0.7,1.1,0.2,0.0,1.1,8.9,89.0
KS,56810,0.191649,3.0,0.3,0.6,0.0,1.4,5.1,89.7
KS,56810,0.11153099999999999,0.5,0.8,0.4,0.0,1.8,2.6,94.2
KS,56810,0.070233,0.3,0.6,0.4,0.0,1.1,1.7,96.4
KS,56810,0.10590999999999999,1.0,0.6,0.2,0.0,1.4,2.7,94.5
KS,56810,0.262534,4.9,0.8,0.4,0.1,2.2,7.2,85.4
KS,56810,0.104032,0.5,0.5,0.7,0.0,1.3,2.8,94.6
KS,56810,0.188138,1.3,0.9,0.9,0.1,2.5,5.2,89.9
KS,56810,0.19898,1.4,1.0,0.6,0.0,2.0,6.8,89.2
KS,56810,0.11978599999999999,0.4,0.2,0.3,0.0,1.0,4.6,93.7
KS,56810,0.26315900000000003,3.3,0.8,0.5,0.1,2.2,8.7,85.3
KS,56810,0.064557,0.6,0.2,0.5,0.0,0.8,1.5,96.7
KS,56810,0.271228,1.7,1.1,0.4,0.1,2.3,11.0,84.6
KS,56810,0.380696,6.9,0.7,4.4,0.3,3.2,7.9,77.8
KS,56810,0.08529400000000001,0.5,0.3,0.4,0.0,1.2,2.4,95.6
KS,56810,0.10928,0.3,0.8,0.2,0.0,1.3,3.5,94.3
KS,56810,0.117328,0.9,0.7,0.9,0.0,1.6,2.2,93.9
KS,56810,0.331579,3.5,0.7,2.3,0.1,3.0,10.6,80.9
KS,56810,0.317042,0.5,0.8,0.6,0.2,0.6,17.3,80.8
KS,56810,0.490071,9.5,1.4,4.3,0.1,3.5,13.7,69.2
KS,56810,0.542263,4.1,1.5,2.9,0.2,1.9,58.4,33.7
KS,56810,0.41464399999999996,8.8,1.4,1.3,0.1,3.9,11.5,75.0
KS,56810,0.10522000000000001,0.2,0.5,0.2,0.1,1.1,4.0,94.5
KS,56810,0.26984600000000003,1.0,0.6,1.1,0.1,1.6,11.8,84.6
KS,56810,0.081713,0.4,0.4,0.3,0.1,1.6,1.5,95.8
KS,56810,0.279369,0.6,2.1,0.5,0.0,1.4,13.3,83.8
KS,56810,0.501455,0.9,2.1,0.3,0.2,1.5,37.6,59.7
KS,56810,0.47712899999999997,0.7,1.5,0.3,0.2,1.4,33.2,64.2
KS,56810,0.179222,1.3,1.2,0.4,0.0,2.3,5.2,90.4
KS,56810,0.156028,0.8,0.9,0.8,0.1,1.3,5.2,91.7
KS,56810,0.081665,0.6,0.3,0.5,0.1,1.0,2.0,95.8
KS,56810,0.127857,0.8,0.8,0.3,0.0,1.9,3.4,93.3
KS,56810,0.16622,0.6,0.5,0.1,0.0,1.7,7.3,91.0
KS,56810,0.096468,0.7,0.5,0.4,0.1,1.0,2.9,95.0
KS,56810,0.425044,0.9,0.9,0.5,0.0,0.8,27.1,70.8
KS,56810,0.1391,0.5,1.4,0.6,0.1,2.3,2.8,92.7
KS,56810,0.118745,0.4,1.3,0.1,0.0,2.1,2.8,93.8
KS,56810,0.678912,25.1,1.4,3.4,0.2,3.1,27.1,42.7
KY,45369,0.12070299999999999,2.9,0.3,0.3,0.1,1.2,1.8,93.7
KY,45369,0.08924,1.2,0.3,0.3,0.0,1.1,1.9,95.4
KY,45369,0.10798900000000002,2.1,0.2,0.6,0.0,1.3,1.5,94.4
KY,45369,0.126114,3.2,0.2,0.3,0.0,1.8,1.3,93.4
KY,45369,0.169107,4.1,0.3,0.6,0.1,1.5,2.9,91.0
KY,45369,0.081714,1.4,0.2,0.2,0.1,1.1,1.4,95.8
KY,45369,0.104157,2.4,0.2,0.3,0.1,1.6,0.9,94.6
KY,45369,0.206288,3.0,0.2,2.6,0.1,1.7,3.9,88.9
KY,45369,0.268435,6.2,0.4,0.4,0.0,1.7,7.0,85.0
KY,45369,0.12438900000000001,3.0,0.3,0.5,0.0,1.4,1.6,93.5
KY,45369,0.24283400000000002,7.6,0.3,0.8,0.0,2.0,3.1,86.6
KY,45369,0.068352,0.6,0.3,0.1,0.0,1.1,1.6,96.5
KY,45369,0.049227,0.5,0.1,0.6,0.1,0.6,0.7,97.5
KY,45369,0.102344,2.2,0.4,0.3,0.0,1.3,1.3,94.7
KY,45369,0.091206,1.0,0.4,0.6,0.0,1.2,1.7,95.3
KY,45369,0.10005599999999999,0.6,0.5,0.3,0.0,0.9,3.3,94.8
KY,45369,0.16128299999999998,5.4,0.2,0.3,0.0,1.4,1.4,91.4
KY,45369,0.185419,3.9,0.3,2.0,0.0,1.5,2.5,90.1
KY,45369,0.135453,2.9,0.2,0.9,0.0,1.6,1.8,92.9
KY,45369,0.100525,1.2,0.7,0.3,0.0,1.3,2.0,94.8
KY,45369,0.207804,2.0,0.4,0.5,0.1,1.9,6.8,88.7
KY,45369,0.062689,0.7,0.3,0.2,0.0,0.9,1.2,96.8
KY,45369,0.094595,0.7,0.3,0.2,0.1,1.0,2.9,95.1
KY,45369,0.49616000000000005,21.4,0.7,1.5,0.4,2.9,7.3,67.2
KY,45369,0.179174,5.1,0.2,0.5,0.0,1.4,2.8,90.4
KY,45369,0.140102,4.4,0.2,0.1,0.0,0.9,2.0,92.6
KY,45369,0.092685,0.5,0.2,0.2,0.5,1.3,2.8,95.2
KY,45369,0.064635,0.9,0.3,0.2,0.1,1.0,0.9,96.7
KY,45369,0.103969,2.9,0.1,0.2,0.0,1.3,1.0,94.6
KY,45369,0.19003599999999998,4.9,0.2,0.8,0.1,1.9,2.7,89.8
KY,45369,0.08169900000000001,1.8,0.3,0.2,0.0,1.0,1.0,95.8
KY,45369,0.098051,3.5,0.2,0.1,0.1,0.6,0.9,94.9
KY,45369,0.041412,0.3,0.3,0.1,0.0,0.8,0.8,97.9
KY,45369,0.444007,14.9,0.3,3.7,0.1,2.4,6.9,72.6
KY,45369,0.074067,1.6,0.2,0.2,0.0,0.9,1.2,96.2
KY,45369,0.0511,1.1,0.1,0.2,0.0,0.7,0.7,97.4
KY,45369,0.30890300000000004,11.0,0.3,1.7,0.0,2.3,2.9,82.3
KY,45369,0.433733,24.5,0.4,0.7,0.0,2.0,1.6,71.1
KY,45369,0.159477,1.6,0.2,0.3,0.1,1.8,5.2,91.5
KY,45369,0.109624,2.2,0.2,0.3,0.1,1.0,2.3,94.3
KY,45369,0.100466,0.9,0.3,0.4,0.2,1.2,2.4,94.8
KY,45369,0.23671599999999998,4.7,0.4,0.5,0.1,1.7,6.2,87.0
KY,45369,0.074155,1.2,0.2,0.3,0.0,1.0,1.2,96.2
KY,45369,0.104155,2.2,0.4,0.2,0.0,1.3,1.6,94.6
KY,45369,0.070389,0.9,0.3,0.5,0.0,1.0,1.0,96.4
KY,45369,0.077905,1.1,0.3,0.3,0.0,1.0,1.6,96.0
KY,45369,0.39510300000000004,12.8,0.5,2.2,0.4,3.4,5.6,76.4
KY,45369,0.091119,2.2,0.2,0.4,0.2,1.0,0.8,95.3
KY,45369,0.111632,2.1,0.3,0.3,0.1,1.2,2.0,94.2
KY,45369,0.150926,4.7,0.2,0.3,0.0,1.4,1.6,92.0
KY,45369,0.225372,8.0,0.3,0.5,0.0,1.7,2.3,87.6
KY,45369,0.153383,2.9,0.4,0.3,0.1,1.7,3.0,91.9
